release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.2.0,readLedgerMetadata,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,,29,1,2,0,0,0,0,1,37,1,1,5,false
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionPreferences$Builder,3,1,0,0,0,1,0,0,4,2,14,0,false
4.2.0,logErrorAndCreateZKException,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,ZkUtils,5,1,1,1,0,1,11,0,412,1,3,0,false
4.2.0,setSubscriptionPreferences,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,PipelineFilter,6,2,0,0,0,1,1,2,144,1,1,0,false
4.0.0,messageConsumed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,,18,9,3,3,0,0,0,5,4,3,5,3,false
4.1.0,getInstance,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,,3,1,0,0,0,1,0,0,0,1,1,0,true
4.2.0,setSegment,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,,14,3,0,0,0,1,0,1,205,2,6,0,false
4.2.0,isRunning,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,,3,1,0,0,0,1,0,1,412,3,29,0,false
4.2.0,hasManagerVersion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ManagerMeta$Builder,3,2,0,0,0,1,1,0,4,2,14,0,false
4.2.0,enqueueWithoutFailure,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,,5,2,0,1,0,0,8,1,412,2,12,0,false
4.2.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,31,2,6,3,1,0,0,3,412,3,25,4,false
4.2.0,readLastConfirmed,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,11,3,1,0,0,1,0,6,412,3,32,0,false
4.2.0,clearManagerVersion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ManagerMeta$Builder,6,1,2,0,0,1,0,0,4,2,14,0,false
4.2.0,executeLine,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole,8,2,0,0,0,0,3,3,216,2,8,0,false
4.2.0,diskFailed,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,2,1,0,0,0,0,0,1,384,2,15,0,false
4.1.0,createComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,,1,1,0,0,0,0,2,0,196,1,5,0,false
4.2.0,extractMetaFromEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,GarbageCollectorThread,7,1,2,1,0,1,1,2,408,3,13,0,false
4.1.0,getStartDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,,3,1,0,0,0,1,1,1,196,1,2,0,true
4.2.0,createLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,,1,1,0,0,0,0,0,0,420,2,3,0,false
4.2.0,getRemoteAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,3,1,0,0,0,1,0,0,412,2,13,1,false
4.2.0,getDescriptor,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormat$Builder,3,1,0,0,0,1,0,0,205,2,6,0,false
4.2.0,clearMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message$Builder,11,2,2,0,0,1,0,1,412,2,16,1,false
4.2.0,hasConsumeRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest,3,2,0,0,0,1,2,0,412,2,16,0,false
4.2.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,3,1,0,1,0,1,0,1,412,1,11,0,false
4.2.0,setJournalDir,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,,5,1,2,0,0,0,0,0,205,2,6,0,false
4.1.0,getLeastSubscription,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,,17,5,5,0,0,2,1,1,0,1,1,3,true
4.2.0,cleanDir,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,16,5,1,2,0,3,1,0,412,3,50,0,false
4.2.0,compositeMessage,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,PubSubException$CompositeException,7,3,2,0,0,1,1,0,412,2,7,2,false
4.2.0,hasSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,,3,1,0,0,0,1,0,0,412,2,16,0,false
4.2.0,addMessageToCache,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,15,3,3,1,0,0,1,1,412,2,12,3,false
4.2.0,addAllEnsembleMember,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,,6,1,0,0,0,1,0,1,205,2,6,0,false
4.2.0,maybeForceBuilderInitialization,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ManagerMeta$Builder,4,2,0,0,0,0,2,0,4,2,14,0,false
4.2.0,getPublishRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequestOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,grabLedgerEntryPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,17,2,1,0,1,1,2,3,384,2,15,0,false
4.2.0,onNonSubscriptionChannelDisconnected,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,,14,5,2,0,0,2,0,1,113,1,1,2,false
4.2.0,initialValue,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,9,2,0,0,1,2,0,1,412,2,7,0,false
4.2.0,rereadMetadata,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,3,1,0,0,0,0,4,0,412,3,32,1,false
4.0.0,setJournalDirName,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,,4,1,0,0,0,1,2,0,18,2,3,0,false
4.1.0,getCurrentSeqIdForTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,,3,1,0,0,0,1,0,1,196,1,4,0,false
4.0.0,getEntryInputStream,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,,3,1,0,0,0,1,0,0,4,1,2,0,false
4.2.0,getDefaultInstanceForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormat,3,1,0,0,0,1,0,0,205,2,6,0,false
4.2.0,getLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat,3,1,0,0,0,1,2,0,205,2,6,0,false
4.1.0,getZkRegionPrefix,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,,3,1,0,0,0,1,2,2,196,1,3,0,true
4.2.0,deleteSubscriptionData,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,InMemorySubscriptionManager,3,1,0,0,0,0,0,0,412,2,6,0,false
4.2.0,initFields,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId,4,1,2,0,0,0,3,0,412,2,16,0,false
4.1.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,,13,3,0,0,1,0,0,24,196,3,14,0,false
4.2.0,use,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,3,1,0,0,0,0,0,0,412,1,11,0,false
4.2.0,hasState,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionData$Builder,3,2,0,0,0,1,2,0,4,2,14,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,,16,4,2,0,1,0,0,2,4,2,3,1,false
4.2.0,asyncOpenLedgerNoRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,,3,1,0,0,0,0,1,0,484,3,22,0,false
4.2.0,newBuilderForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges,3,1,0,0,0,1,0,1,412,2,16,0,false
4.1.0,clearMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,,5,1,2,0,0,1,0,1,196,1,2,1,true
4.2.0,getCreateOrAttach,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptionsOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest,10,3,3,0,0,3,4,1,412,2,16,0,false
4.2.0,persistMessage,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,,4,1,1,0,0,0,2,4,412,2,12,0,false
4.2.0,parseFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest,3,1,0,0,0,1,0,2,412,2,16,0,false
4.2.0,getBookieId,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormat,14,3,4,0,0,2,2,0,205,2,6,2,false
4.2.0,getManagerType,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,,3,1,0,0,0,1,0,0,420,3,6,0,false
4.0.0,setZkTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,,4,1,0,0,0,1,0,0,18,2,3,0,false
4.2.0,setLedgerId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange$Builder,6,1,2,0,0,1,5,0,412,2,16,0,false
4.2.0,getPreferences,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeResponseOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.1.0,getThrottleValue,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,,3,1,0,0,0,1,3,0,225,2,6,0,true
4.2.0,getType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequestOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,,3,1,0,0,0,0,0,24,4,1,3,0,false
4.2.0,getEndSeqIdIncludedOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRangeOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.1.0,setMasterKeyPersisted,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,,3,1,1,0,0,0,1,0,196,1,9,0,false
4.0.0,size,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,,7,2,2,1,0,1,2,1,4,2,4,0,false
4.2.0,asyncOpenLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,,3,1,0,0,0,0,1,0,484,3,22,0,false
4.2.0,isHubSubscriber,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,SubscriptionStateUtils,3,1,0,0,0,1,4,0,412,1,2,1,false
4.1.0,zeroPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,,6,1,1,0,0,0,4,1,196,2,4,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,,15,1,0,0,0,0,0,10,4,2,11,1,false
4.1.0,getActiveLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,,19,9,1,1,0,0,2,0,84,3,6,3,true
4.2.0,getNumPacketsReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,,3,1,0,0,0,1,0,0,480,1,1,1,false
4.2.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher$PublishResponseCallbackAdapter,3,1,0,0,0,0,0,0,4,2,6,0,false
4.2.0,parseFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Map$Entry,3,1,0,0,0,1,0,2,4,2,14,0,false
4.1.0,getNumDirtyLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,,3,1,0,0,0,1,0,0,84,3,6,0,true
4.2.0,setState,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,3,1,1,0,0,0,1,0,412,3,20,0,false
4.2.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,3,1,0,0,0,1,0,0,412,2,16,0,false
4.1.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,,7,2,1,0,0,0,2,0,196,3,33,0,true
4.2.0,buildParsed,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequest$Builder,7,2,1,0,0,1,2,2,4,2,14,2,false
4.2.0,getResponseBodyOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse$Builder,8,2,0,0,0,2,0,0,412,2,16,0,false
4.2.0,addEntriesBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Map$Builder,3,1,0,0,0,1,0,1,4,2,14,1,false
4.2.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ManagerMeta$Builder,9,3,0,0,0,3,0,2,4,2,14,0,false
4.1.0,getTimeoutThreadRunInterval,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,,3,1,0,0,0,1,1,0,196,1,3,0,false
