@relation 'merged_results_realease-weka.filters.unsupervised.attribute.Remove-R1,2,3,4'

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
7,1,5,0,0,0,1,2,196,1,1,0,false
13,2,2,0,0,1,2,0,196,0,0,1,false
15,4,3,3,0,0,0,2,196,1,1,1,false
3,1,0,0,0,0,1,1,75,0,0,0,false
3,1,0,0,0,1,1,0,196,1,4,0,false
5,2,0,1,0,0,0,0,196,1,1,0,false
3,1,0,0,0,1,1,1,196,1,1,0,false
3,1,1,0,0,0,3,0,0,3,4,0,false
34,6,0,2,2,0,2,3,229,1,1,3,false
3,1,0,0,0,0,2,0,196,1,1,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
2,1,0,0,0,0,0,0,196,0,0,0,false
23,5,5,4,1,2,0,15,196,1,3,4,false
3,1,0,0,0,0,0,0,196,2,2,0,false
3,1,0,0,0,1,5,0,196,0,0,1,false
12,4,0,2,1,0,0,4,196,1,1,0,false
8,5,0,0,0,0,0,3,196,0,0,2,false
3,1,0,0,0,1,7,0,229,1,1,0,false
13,1,1,0,0,0,1,2,196,3,10,0,false
3,1,0,0,0,0,0,12,196,1,4,0,false
21,1,0,0,0,0,3,0,229,1,1,2,false
6,2,0,0,0,0,0,2,0,1,1,0,false
8,2,1,0,0,1,0,5,196,1,2,1,false
8,2,2,0,0,1,2,0,196,1,1,0,false
12,3,1,2,0,0,0,6,196,0,0,1,false
90,16,14,6,2,0,2,11,132,1,1,4,false
6,2,0,0,0,0,2,2,196,1,2,0,false
37,2,3,1,0,0,2,0,196,3,10,0,false
4,2,0,1,0,2,1,0,196,0,0,0,false
3,1,0,0,0,1,0,1,196,1,1,0,false
14,3,0,3,1,0,1,1,132,0,0,1,false
4,1,2,0,0,0,1,0,196,0,0,0,false
5,1,2,0,0,1,0,1,196,1,1,1,false
16,5,3,1,0,3,0,0,196,1,1,0,false
23,2,0,0,0,0,4,1,196,1,1,0,false
15,4,3,3,0,0,0,2,196,1,1,1,false
4,1,0,0,0,0,0,2,196,1,1,2,false
3,1,1,0,0,0,0,0,196,0,0,0,false
3,1,0,0,0,1,0,0,229,1,1,0,false
11,4,0,0,0,2,3,7,196,1,1,1,false
19,1,0,0,0,0,0,3,196,1,3,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
5,1,2,0,0,1,0,1,196,1,1,1,false
4,1,0,0,0,0,0,0,84,1,1,0,false
1,1,0,0,0,0,2,0,196,1,1,0,false
3,1,0,0,0,1,2,0,196,1,2,0,false
9,2,4,0,0,1,2,2,196,1,1,0,false
11,1,3,0,0,0,1,1,196,1,4,0,false
1,1,0,0,0,0,0,0,196,0,0,0,false
3,1,0,0,0,1,1,0,196,1,4,0,false
3,1,1,0,0,0,6,0,196,0,0,0,false
1,1,0,0,0,0,2,0,204,2,2,0,false
3,1,0,0,0,0,2,1,196,1,1,0,false
1,1,0,0,0,0,1,0,196,1,1,0,false
3,1,0,0,0,1,0,1,196,0,0,0,false
9,2,2,0,0,2,2,2,132,1,1,0,false
4,1,0,0,0,0,0,9,132,0,0,0,false
3,1,1,0,0,0,2,0,196,1,1,0,false
4,1,0,0,0,0,1,0,196,3,10,0,false
10,3,0,0,0,3,0,0,196,2,2,0,false
3,1,0,0,0,1,0,1,226,1,1,0,false
3,1,0,0,0,0,0,1,196,0,0,0,false
13,3,2,1,0,0,1,0,196,1,3,0,false
3,1,0,0,0,1,2,0,196,1,1,0,false
4,1,0,0,0,1,0,0,225,2,3,0,false
3,1,0,0,0,0,0,0,196,1,4,0,false
3,1,0,0,0,0,1,0,196,1,1,0,false
3,1,0,0,0,0,0,1,196,1,4,0,false
3,1,0,0,0,1,1,1,132,0,0,0,false
3,1,0,0,0,0,0,1,196,0,0,0,false
3,1,0,0,0,1,18,0,226,1,1,1,false
6,1,2,1,0,0,0,5,196,0,0,0,false
12,3,3,0,0,3,3,3,196,1,2,0,false
3,1,0,0,0,0,0,1,196,1,4,0,false
3,1,0,0,0,0,1,0,196,1,1,0,false
3,1,0,0,0,1,7,0,196,1,1,0,false
3,1,0,0,0,1,0,0,132,0,0,0,false
9,2,1,0,0,0,0,13,229,1,1,1,false
3,1,0,0,0,1,0,0,196,0,0,0,false
1,1,0,0,0,0,0,0,196,1,1,0,false
8,3,0,0,0,0,0,0,204,3,4,0,false
3,1,0,0,0,1,2,0,196,0,0,0,false
6,1,3,0,0,0,2,1,196,1,1,0,false
16,2,7,5,0,0,1,2,132,1,1,0,false
3,1,0,0,0,1,2,0,196,1,2,0,false
1,1,0,0,0,0,1,0,196,0,0,0,false
8,2,6,0,0,0,1,0,196,1,1,0,false
5,1,1,0,0,0,1,1,0,1,1,0,false
15,2,1,1,1,0,2,6,132,1,1,0,false
3,1,0,0,0,1,6,0,196,1,1,0,false
4,1,2,0,0,0,3,0,196,3,10,0,false
3,1,0,0,0,0,0,0,196,0,0,0,false
9,3,1,1,0,1,1,0,196,1,4,2,false
17,4,2,4,1,0,0,4,204,2,2,1,false
3,1,0,0,0,0,1,2,196,1,1,0,false
9,2,1,0,1,0,1,1,196,0,0,2,false
8,1,6,0,0,0,0,0,196,2,2,0,false
11,2,8,0,0,0,1,3,196,0,0,0,false
3,1,0,0,0,0,0,0,196,0,0,0,false
4,1,1,0,0,0,1,0,196,1,4,0,false
1,1,0,0,0,0,2,0,196,1,1,0,false
9,1,7,0,0,0,4,0,196,1,1,0,false
43,3,5,0,1,2,0,8,196,1,1,4,false
2,1,0,0,0,0,0,0,196,1,1,0,false
3,1,0,0,0,1,0,0,75,0,0,0,false
3,1,0,0,0,0,1,2,75,0,0,0,false
15,1,1,0,0,0,0,0,204,2,2,1,false
4,1,1,0,0,0,1,1,196,1,4,0,false
2,1,0,0,0,0,0,0,196,0,0,0,false
3,2,0,0,0,0,0,6,196,0,0,0,false
3,1,1,0,0,0,0,1,196,0,0,0,false
3,1,0,0,0,1,1,0,225,2,3,0,false
8,2,0,0,0,2,1,1,75,0,0,0,false
3,1,0,0,0,0,0,12,196,1,1,1,false
14,2,7,1,0,1,2,1,91,1,1,1,false
10,3,1,5,0,0,2,4,196,2,2,0,false
10,1,2,0,0,0,2,2,196,0,0,0,false
21,4,3,1,1,0,3,8,84,3,6,0,false
5,1,2,0,0,1,0,1,196,1,1,1,false
52,12,6,2,0,2,2,10,132,1,1,18,false
5,1,2,0,0,1,0,0,196,1,1,0,false
10,2,5,0,0,0,0,0,196,0,0,0,false
3,1,0,0,0,1,2,1,132,1,1,0,false
3,1,0,0,0,1,2,0,196,1,1,0,false
1,1,0,0,0,0,0,0,196,1,1,0,false
4,1,2,0,0,0,1,0,196,3,10,0,false
61,1,1,0,0,0,0,1,196,0,0,4,false
3,1,0,0,0,1,1,0,196,1,2,0,false
3,1,0,0,0,1,0,1,196,1,1,0,false
3,1,0,0,0,1,1,0,132,1,1,0,false
3,2,0,0,0,1,1,0,196,3,10,0,false
5,1,1,0,0,1,0,1,204,2,2,0,false
6,2,0,0,0,1,0,1,196,1,1,0,false
3,1,0,0,0,1,3,0,196,1,2,0,false
25,7,6,3,0,1,1,2,196,3,10,0,false
3,1,0,0,0,0,0,0,196,1,2,0,false
20,3,1,0,0,1,0,0,268,2,4,2,false
21,4,6,1,0,0,3,6,196,1,1,2,false
4,1,1,0,0,0,1,0,196,1,1,0,false
5,1,0,0,0,1,2,1,196,2,2,0,false
3,1,0,0,0,1,0,1,196,1,1,0,false
3,1,0,0,0,1,0,0,132,1,1,0,false
8,2,0,0,1,0,0,1,196,3,12,1,false
3,1,0,0,0,0,0,0,132,0,0,0,false
5,1,2,0,0,1,2,0,196,1,1,0,false
3,1,0,0,0,0,0,5,196,1,1,0,false
1,1,0,0,0,0,2,0,196,1,4,0,false
3,1,0,0,0,1,2,0,0,2,2,1,false
32,1,29,0,0,1,0,1,196,1,1,8,false
3,1,0,0,0,0,2,0,196,0,0,0,false
15,4,3,3,0,0,0,3,196,1,1,1,false
3,1,1,0,0,0,1,0,196,0,0,0,false
12,5,0,0,1,1,6,3,229,1,1,0,false
1,1,0,0,0,0,0,0,75,0,0,0,false
8,1,5,0,0,0,1,0,196,1,1,0,false
9,2,0,0,0,0,0,7,204,2,2,1,false
3,1,0,0,0,0,0,1,204,2,2,0,false
6,1,2,1,0,0,0,6,196,0,0,0,false
3,1,0,0,0,1,6,2,196,1,1,0,false
3,1,0,0,0,1,0,0,85,0,0,0,false
3,1,0,0,0,1,2,0,196,1,2,0,false
4,1,1,0,0,1,3,0,229,1,1,0,false
19,4,3,3,0,1,1,2,196,3,10,0,false
6,3,1,0,0,3,0,0,196,0,0,0,false
3,1,0,0,0,0,2,4,196,1,1,0,false
6,1,1,0,0,0,2,1,196,2,2,0,false
3,1,0,0,0,0,0,0,196,0,0,0,false
3,1,0,0,0,1,2,0,268,2,4,0,false
14,2,1,0,1,0,3,7,132,1,1,0,false
18,3,4,1,0,1,1,10,196,1,2,0,false
25,5,4,3,2,0,0,5,196,1,2,0,false
3,1,0,0,0,0,1,0,196,2,2,0,false
26,5,4,0,2,1,0,2,56,2,3,0,false
5,1,3,0,0,0,1,3,196,1,1,0,false
4,1,0,0,0,1,1,1,196,1,4,0,false
4,1,0,0,0,0,0,12,196,1,1,0,false
5,1,1,0,0,1,0,0,132,1,1,0,false
3,1,0,0,0,1,0,0,75,0,0,0,false
3,1,0,0,0,1,1,0,0,2,2,0,false
6,2,1,0,0,0,1,3,196,0,0,1,false
2,1,0,0,0,0,2,0,91,1,1,0,false
1,1,0,0,0,0,3,0,196,0,0,0,false
58,8,8,1,4,0,1,11,0,2,3,2,false
2,1,0,0,0,0,3,0,196,0,0,1,false
15,3,1,1,1,1,0,2,229,1,1,1,false
3,1,0,0,0,1,1,0,229,1,1,0,false
5,2,0,0,0,0,0,0,196,1,1,0,false
8,1,3,0,0,1,2,3,196,2,3,1,false
2,1,0,0,0,0,1,0,196,1,1,1,false
25,7,7,1,0,1,1,6,268,2,4,3,false
15,1,0,0,0,0,0,4,196,1,1,0,false
6,3,0,0,0,1,1,2,196,1,1,0,false
4,1,2,0,0,0,1,0,196,1,1,0,false
4,1,1,0,0,0,0,2,0,1,1,0,false
3,1,0,0,0,0,7,0,196,0,0,0,false
6,1,4,0,0,0,3,0,196,3,5,0,false
3,1,0,1,0,1,3,1,196,0,0,0,false
13,1,1,0,0,0,4,3,196,3,10,0,false
3,1,0,0,0,1,4,0,196,1,1,0,false
5,1,0,0,0,0,0,2,196,1,2,1,false
3,1,1,0,0,0,2,0,196,0,0,0,false
4,1,0,0,0,1,0,0,196,1,2,0,false
3,1,0,0,0,0,1,0,196,0,0,0,false
7,1,5,0,0,0,3,0,132,1,1,0,false
6,1,4,0,0,0,1,0,196,0,0,0,false
8,2,2,0,0,0,3,2,84,3,6,0,false
20,5,2,0,1,0,0,0,196,1,2,2,false
3,1,0,0,0,0,1,1,196,1,4,0,false
13,3,0,2,1,0,2,8,196,1,4,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
2,1,0,0,0,0,2,0,196,1,1,1,false
3,1,0,0,0,0,0,1,196,1,1,0,false
3,1,0,0,0,1,0,0,132,0,0,0,false
4,1,2,0,0,0,0,0,196,1,1,0,false
4,1,1,0,0,0,11,0,196,1,1,0,false
13,1,1,0,0,0,3,3,196,3,10,0,false
3,1,0,1,0,0,0,2,196,1,1,0,false
9,2,0,0,1,0,0,0,204,2,4,1,false
11,1,0,0,0,1,0,1,196,0,0,0,false
27,5,6,2,1,2,4,0,90,1,1,3,false
3,1,0,0,0,1,5,0,225,2,3,0,false
3,1,0,0,0,1,4,0,196,1,2,0,false
3,1,0,0,0,0,3,0,196,1,1,0,false
19,2,1,0,0,0,1,4,196,1,1,0,false
3,1,0,0,0,1,8,1,196,0,0,0,false
4,1,1,0,0,0,2,2,229,1,1,0,false
3,2,0,0,0,1,8,0,196,3,5,0,false
22,2,4,1,0,0,2,2,196,1,4,1,false
5,1,1,0,0,0,0,2,229,1,1,2,false
22,2,4,1,0,0,2,1,196,1,4,1,false
87,15,20,7,1,0,2,32,132,1,1,3,false
3,1,0,0,0,0,0,13,0,1,1,0,false
43,14,6,5,1,3,0,6,204,1,1,3,false
4,1,0,0,0,0,0,2,196,0,0,0,false
3,1,0,0,0,1,0,0,132,1,1,0,false
3,1,0,0,0,1,6,1,196,1,2,0,false
11,2,3,0,0,0,0,0,229,1,1,0,false
9,2,0,1,0,0,0,6,196,1,1,1,false
5,1,2,0,0,0,1,0,196,1,4,0,false
1,1,0,0,0,0,1,0,196,1,2,0,false
5,1,2,0,0,1,0,1,196,1,1,1,false
1,1,0,0,0,0,1,0,196,0,0,0,false
26,6,4,3,1,2,0,4,196,2,3,1,false
3,1,0,0,0,1,0,1,196,1,1,1,false
5,1,2,0,0,1,2,0,196,1,1,0,false
4,1,0,0,0,0,0,2,196,0,0,0,false
17,1,0,0,0,0,0,1,196,0,0,1,false
3,1,0,0,0,0,1,0,196,0,0,0,false
8,2,2,0,0,1,2,0,196,1,1,0,false
3,1,0,0,0,1,4,0,196,0,0,0,false
3,1,0,0,0,1,0,0,196,1,1,0,false
25,1,4,2,0,0,1,4,196,3,10,6,false
3,1,0,0,0,0,0,2,196,1,3,0,false
13,3,3,0,0,0,0,1,196,3,6,0,false
9,2,3,1,0,0,0,0,196,0,0,0,false
2,1,0,0,0,0,0,0,196,1,2,0,false
3,1,0,0,0,1,0,0,84,3,6,0,false
7,2,0,1,0,0,0,0,0,1,1,0,false
2,1,0,0,0,0,0,0,196,0,0,0,false
15,4,1,0,0,3,0,0,196,0,0,1,false
4,2,0,1,0,0,0,0,196,1,3,0,false
3,1,0,0,0,1,1,0,0,1,1,0,false
10,3,0,1,0,1,0,25,229,1,1,1,false
10,5,0,2,0,0,1,0,226,1,1,0,false
15,1,0,0,0,0,0,2,196,1,1,0,false
8,2,6,0,0,0,1,0,132,0,0,0,false
3,1,0,0,0,1,1,2,196,1,1,0,false
4,1,1,0,0,0,0,0,196,1,1,0,false
4,1,2,0,0,0,3,0,196,3,10,0,false
3,1,0,0,0,1,1,0,84,3,6,0,false
9,3,2,2,0,0,0,5,196,1,4,0,false
2,1,0,0,0,0,0,0,196,0,0,0,false
1,1,0,0,0,0,1,0,196,1,1,0,false
32,3,4,0,0,1,0,0,204,2,4,0,false
3,1,0,0,0,0,2,1,196,1,1,0,false
3,1,0,0,0,1,0,0,0,1,1,0,false
10,1,2,0,0,0,1,0,196,1,4,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
5,2,0,1,0,0,0,0,268,2,4,0,false
3,1,0,0,0,0,1,0,196,0,0,0,false
19,4,3,3,0,3,0,14,196,3,6,2,false
10,3,8,0,0,0,8,0,196,1,1,0,false
25,1,6,3,0,0,1,4,196,3,10,5,false
3,1,1,0,0,0,1,1,132,1,1,0,false
9,2,3,0,0,0,0,2,196,1,4,0,false
4,1,2,0,0,0,2,0,196,2,3,0,false
3,1,0,1,0,1,1,0,225,2,3,0,false
3,1,0,0,0,1,0,0,132,0,0,1,false
9,2,3,0,0,0,2,0,196,1,2,1,false
5,2,1,0,0,0,2,3,450,2,5,3,false
3,1,0,0,0,1,0,1,196,0,0,0,false
1,1,0,0,0,0,1,0,196,0,0,0,false
50,8,12,1,4,0,1,8,0,1,1,2,false
6,4,0,0,0,1,0,1,132,1,1,0,false
8,1,5,3,0,0,1,0,196,1,1,0,false
19,4,1,3,1,0,1,1,0,1,1,2,false
36,6,6,2,3,1,3,1,132,1,1,1,false
1,1,0,0,0,0,1,0,196,1,1,0,false
5,1,1,0,0,1,0,0,56,1,2,0,false
19,3,6,0,1,1,1,0,0,1,2,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
3,1,0,0,0,0,0,0,196,1,1,0,false
1,1,0,0,0,0,0,0,196,1,2,0,false
9,1,7,0,0,0,1,6,196,0,0,0,false
8,2,2,0,0,1,2,0,196,1,1,0,false
6,2,1,0,0,0,5,2,75,0,0,0,false
15,3,4,1,0,2,0,8,196,1,1,3,false
28,11,4,4,0,2,0,20,196,0,0,1,false
3,1,1,0,0,0,1,0,196,1,1,0,false
6,2,0,0,0,1,2,2,196,1,1,1,false
1,1,0,0,0,0,0,0,196,1,1,0,false
3,1,0,0,0,0,1,1,196,1,1,0,false
7,1,5,0,0,0,1,2,196,1,1,0,false
5,1,3,0,0,0,2,0,196,1,3,0,false
13,1,4,0,0,0,0,2,268,2,4,0,false
1,1,0,0,0,0,1,0,90,1,1,0,false
16,1,0,0,0,0,0,1,196,0,0,1,false
3,1,0,0,0,0,0,0,196,1,4,0,false
3,1,0,0,0,1,0,2,196,1,1,0,false
1,1,0,0,0,0,0,0,196,0,0,0,false
7,2,2,0,0,1,0,4,132,0,0,0,false
8,3,0,0,0,2,5,4,196,1,1,1,false
3,1,0,0,0,1,1,0,196,1,2,0,false
1,1,0,0,0,0,0,0,196,1,1,0,false
1,1,0,0,0,0,0,0,132,0,0,0,false
14,3,0,3,1,0,1,0,132,0,0,1,false
3,1,1,0,0,0,1,0,196,0,0,0,false
16,2,0,0,0,0,0,3,196,1,3,1,false
16,4,3,0,0,1,1,1,196,0,0,0,false
9,6,0,0,0,3,0,1,0,2,3,0,false
3,1,0,0,0,0,0,1,196,1,2,0,false
3,1,0,0,0,1,1,0,196,0,0,0,false
9,2,0,0,0,2,4,1,196,1,1,0,false
3,1,0,0,0,1,3,0,196,2,3,0,false
10,3,0,0,1,0,1,0,196,2,3,0,false
3,1,0,0,0,1,0,0,84,3,6,0,false
24,6,7,9,0,0,0,0,132,0,0,0,false
3,1,0,0,0,1,12,0,196,2,2,0,false
22,2,1,1,0,0,2,6,132,1,1,3,false
3,1,0,0,0,1,0,0,225,2,2,0,false
3,1,0,0,0,1,0,2,196,1,1,0,false
14,5,1,1,0,1,0,3,196,0,0,0,false
1,1,0,0,0,0,1,0,196,1,4,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
1,1,0,0,0,0,1,0,196,0,0,0,false
1,1,0,0,0,0,1,0,196,0,0,0,false
3,1,0,0,0,0,0,3,196,1,1,0,false
23,7,2,0,2,0,1,1,75,0,0,4,false
35,11,4,1,1,0,2,1,196,1,4,0,false
20,1,0,0,0,0,1,3,229,1,1,2,false
4,1,0,0,0,1,0,0,196,1,2,0,false
1,1,0,0,0,0,0,0,196,1,1,0,false
1,1,0,0,0,0,1,0,196,0,0,0,false
22,4,4,0,0,0,1,1,132,1,1,0,false
30,5,0,3,1,0,0,0,196,1,3,1,false
5,1,3,0,0,0,1,3,196,1,1,0,false
7,2,0,0,0,1,0,6,196,1,1,0,false
3,1,0,0,0,0,0,2,75,0,0,0,false
3,1,0,0,0,0,0,0,84,1,1,0,false
2,1,0,0,0,0,0,12,196,0,0,0,false
9,3,1,0,0,0,8,0,196,0,0,0,false
3,1,0,0,0,1,0,0,132,0,0,0,false
3,1,0,0,0,1,0,0,196,0,0,0,false
3,1,0,0,0,0,0,2,196,1,3,0,false
3,1,0,0,0,0,0,1,75,0,0,0,false
8,3,0,0,0,2,5,4,196,1,1,1,false
4,1,0,0,0,0,2,1,196,2,2,1,false
9,2,1,0,0,1,2,4,196,2,3,1,false
3,1,0,0,0,1,0,1,196,1,1,0,false
3,1,0,0,0,1,1,0,196,0,0,0,false
3,1,0,0,0,1,0,2,196,2,2,0,false
5,1,2,0,0,0,1,0,196,1,4,0,false
39,4,4,0,1,2,0,10,196,1,1,1,false
11,2,3,4,0,0,1,0,196,0,0,0,false
7,1,5,0,0,0,1,1,196,1,2,0,false
3,1,0,0,0,0,2,0,196,1,4,0,false
3,1,0,0,0,1,0,0,132,0,0,0,false
12,3,2,2,1,0,0,9,196,1,2,1,false
1,1,0,0,0,0,1,0,196,1,4,0,false
15,3,0,3,0,1,0,8,268,2,4,4,false
3,1,1,0,0,0,2,0,268,2,4,0,false
11,3,4,0,0,2,3,1,196,1,2,0,false
9,1,6,0,0,0,1,3,196,1,1,0,false
3,1,0,0,0,1,2,0,196,0,0,0,false
3,1,0,0,0,0,0,1,196,1,3,0,false
29,2,1,0,0,0,1,1,268,2,4,2,false
3,1,0,0,0,1,7,0,196,0,0,0,false
12,2,3,0,0,1,5,2,132,1,1,0,false
10,2,2,1,0,0,2,1,132,1,1,0,false
19,6,1,0,2,0,0,3,132,0,0,0,false
14,2,6,2,0,0,1,4,204,2,4,0,false
29,10,3,2,1,0,2,4,196,1,4,0,false
13,3,4,3,0,1,1,7,84,3,6,0,false
6,1,4,0,0,0,2,0,196,1,1,0,false
11,7,1,2,0,0,0,2,196,1,1,2,false
25,7,6,1,1,0,0,1,90,1,1,1,false
14,5,1,0,0,2,11,4,196,1,1,4,false
7,2,2,1,0,1,3,0,196,0,0,0,false
21,4,6,1,0,0,5,14,196,1,1,2,false
23,6,3,2,2,0,0,5,204,2,4,2,false
17,2,2,0,0,1,0,12,196,1,1,1,false
3,1,0,0,0,0,0,1,196,1,1,0,false
3,1,1,0,0,0,1,0,196,1,1,0,false
3,1,0,0,0,0,0,12,196,0,0,0,false
3,1,0,0,0,1,1,0,196,3,12,0,false
7,2,0,1,0,0,0,1,196,0,0,0,false
10,2,0,2,0,0,0,2,196,3,6,1,false
